osmid,y,x,street_count,highway,ref,junction,railway,geometry
30243943,41.3793398,2.1761073,3,,,,,POINT (2.1761073 41.3793398)
30243944,41.3796641,2.17641,4,,,,,POINT (2.17641 41.3796641)
30243946,41.379975,2.1767507,3,,,,,POINT (2.1767507 41.379975)
30243952,41.3804783,2.1777379,3,,,,,POINT (2.1777379 41.3804783)
30243953,41.380614,2.1780254,4,,,,,POINT (2.1780254 41.380614)
30243958,41.3817688,2.1771018,3,,,,,POINT (2.1771018 41.3817688)
30243959,41.381445,2.1775878,4,,,,,POINT (2.1775878 41.381445)
30243961,41.3810754,2.1783123,3,,,,,POINT (2.1783123 41.3810754)
30244000,41.3866886,2.1821683,4,,,,,POINT (2.1821683 41.3866886)
30244001,41.3875681,2.1832468,4,,,,,POINT (2.1832468 41.3875681)
30246668,41.3752399,2.1609345,3,,,,,POINT (2.1609345 41.3752399)
30246669,41.3761076,2.1620697,4,,,,,POINT (2.1620697 41.3761076)
30246671,41.3777713,2.1643135,3,,,,,POINT (2.1643135 41.3777713)
30246674,41.3769209,2.1654438,3,,,,,POINT (2.1654438 41.3769209)
30246702,41.3760716,2.1665916,3,,,,,POINT (2.1665916 41.3760716)
30246711,41.3907976,2.1448138,4,,,,,POINT (2.1448138 41.3907976)
30246712,41.3902116,2.1456243,3,crossing,,,,POINT (2.1456243 41.3902116)
30246752,41.3811443,2.1575924,3,,,,,POINT (2.1575924 41.3811443)
30246768,41.388161,2.1460028,4,,,,,POINT (2.1460028 41.388161)
30246771,41.3813869,2.1550612,4,,,,,POINT (2.1550612 41.3813869)
30246772,41.3803109,2.1564803,4,,,,,POINT (2.1564803 41.3803109)
30246773,41.3778052,2.1597987,4,,,,,POINT (2.1597987 41.3778052)
30246777,41.3873511,2.1449016,4,,,,,POINT (2.1449016 41.3873511)
30246778,41.3856347,2.147173,4,,,,,POINT (2.147173 41.3856347)
30246781,41.3805318,2.1539255,4,,,,,POINT (2.1539255 41.3805318)
30246783,41.377285,2.1582084,4,,,,,POINT (2.1582084 41.377285)
30246820,41.3847852,2.1460497,4,,,,,POINT (2.1460497 41.3847852)
30246824,41.3760558,2.1575566,4,,,,,POINT (2.1575566 41.3760558)
30246859,41.3847748,2.1437993,4,,,,,POINT (2.1437993 41.3847748)
30246860,41.3839383,2.1449206,4,,,,,POINT (2.1449206 41.3839383)
30246862,41.3813733,2.1482827,4,,,,,POINT (2.1482827 41.3813733)
30246864,41.3777491,2.153079,4,,,,,POINT (2.153079 41.3777491)
30246949,41.3747218,2.1557471,3,,,,,POINT (2.1557471 41.3747218)
30246970,41.374294,2.1558793,3,,,,,POINT (2.1558793 41.374294)
30246971,41.3736328,2.155891,3,,,,,POINT (2.155891 41.3736328)
30247005,41.3739838,2.1569372,3,,,,,POINT (2.1569372 41.3739838)
30247006,41.3736419,2.1566686,3,,,,,POINT (2.1566686 41.3736419)
30247007,41.372976,2.1566993,4,,,,,POINT (2.1566993 41.372976)
30247026,41.3736539,2.1580229,4,,,,,POINT (2.1580229 41.3736539)
30247027,41.3730143,2.1577255,4,,,,,POINT (2.1577255 41.3730143)
30247035,41.37214,2.1568604,3,,,,,POINT (2.1568604 41.37214)
30247060,41.3736639,2.1586679,3,,,,,POINT (2.1586679 41.3736639)
30247061,41.3730271,2.1583815,4,,,,,POINT (2.1583815 41.3730271)
30247088,41.3924655,2.1471492,4,,,,,POINT (2.1471492 41.3924655)
30247089,41.3899179,2.1505317,4,,,,,POINT (2.1505317 41.3899179)
30247091,41.3858774,2.1558694,4,,,,,POINT (2.1558694 41.3858774)
30247093,41.3828653,2.15988,4,,,,,POINT (2.15988 41.3828653)
30247097,41.3811724,2.1620734,4,traffic_signals,,,,POINT (2.1620734 41.3811724)
30247166,41.3933242,2.1550982,4,traffic_signals,,,,POINT (2.1550982 41.3933242)
30247167,41.3924762,2.1562328,4,traffic_signals,,,,POINT (2.1562328 41.3924762)
30247382,41.4043903,2.1408094,4,,,,,POINT (2.1408094 41.4043903)
30247386,41.4038767,2.1421541,3,,,,,POINT (2.1421541 41.4038767)
30247390,41.4033825,2.1429276,3,,,,,POINT (2.1429276 41.4033825)
30247395,41.4028518,2.1444181,4,,,,,POINT (2.1444181 41.4028518)
30247401,41.4020932,2.1459571,3,,,,,POINT (2.1459571 41.4020932)
30247405,41.4014364,2.1471427,4,,,,,POINT (2.1471427 41.4014364)
30247406,41.4012603,2.1474593,3,crossing,,,,POINT (2.1474593 41.4012603)
30247409,41.4007678,2.1481789,4,,,,,POINT (2.1481789 41.4007678)
30247411,41.4002259,2.1489897,4,,,,,POINT (2.1489897 41.4002259)
30247413,41.3994476,2.1501539,4,,,,,POINT (2.1501539 41.3994476)
30247416,41.398922,2.1507846,4,,,,,POINT (2.1507846 41.398922)
30247426,41.3969047,2.1526926,4,,,,,POINT (2.1526926 41.3969047)
30247429,41.3960026,2.1538371,3,,,,,POINT (2.1538371 41.3960026)
30247431,41.3952254,2.1548421,4,,,,,POINT (2.1548421 41.3952254)
30247432,41.3941769,2.1562201,4,,,,,POINT (2.1562201 41.3941769)
30247433,41.3933081,2.1573601,4,,,,,POINT (2.1573601 41.3933081)
30247434,41.3899148,2.1618703,4,,,,,POINT (2.1618703 41.3899148)
30248252,41.3726665,2.1646705,4,,,,,POINT (2.1646705 41.3726665)
30248264,41.3724644,2.1653053,4,,,,,POINT (2.1653053 41.3724644)
30248270,41.3722582,2.1659763,3,,,,,POINT (2.1659763 41.3722582)
30248272,41.3708339,2.1650724,1,,,,,POINT (2.1650724 41.3708339)
30248273,41.374507,2.1677043,1,crossing,,,,POINT (2.1677043 41.374507)
30248274,41.3737686,2.1673136,3,,,,,POINT (2.1673136 41.3737686)
30248275,41.3732073,2.1670474,3,,,,,POINT (2.1670474 41.3732073)
30248280,41.3739439,2.1606337,4,,,,,POINT (2.1606337 41.3739439)
30248281,41.3738754,2.161021,4,,,,,POINT (2.161021 41.3738754)
30248295,41.3725444,2.1675066,3,,,,,POINT (2.1675066 41.3725444)
30248296,41.3721734,2.1685162,3,,,,,POINT (2.1685162 41.3721734)
30248297,41.3718266,2.169366,3,,,,,POINT (2.169366 41.3718266)
30248299,41.3739957,2.1694407,1,,,,,POINT (2.1694407 41.3739957)
30248300,41.3732582,2.1690596,4,,,,,POINT (2.1690596 41.3732582)
30248310,41.3734401,2.1684321,4,,,,,POINT (2.1684321 41.3734401)
30248312,41.3729658,2.1699702,4,,,,,POINT (2.1699702 41.3729658)
30248313,41.3727594,2.17078,4,,,,,POINT (2.17078 41.3727594)
30248318,41.3729232,2.1678842,3,,,,,POINT (2.1678842 41.3729232)
30248342,41.3757701,2.1708116,3,,,,,POINT (2.1708116 41.3757701)
30248343,41.3762095,2.1712699,4,,,,,POINT (2.1712699 41.3762095)
30248345,41.3769481,2.1720452,3,,,,,POINT (2.1720452 41.3769481)
30248535,41.3788344,2.1471627,3,,,,,POINT (2.1471627 41.3788344)
30248549,41.3864832,2.1482822,4,traffic_signals,,,,POINT (2.1482822 41.3864832)
30248550,41.3916056,2.1459678,3,,,,,POINT (2.1459678 41.3916056)
30248580,41.3932721,2.1453294,3,,,,,POINT (2.1453294 41.3932721)
30248582,41.3936441,2.1457242,3,,,,,POINT (2.1457242 41.3936441)
30248583,41.3939846,2.1461819,3,,,,,POINT (2.1461819 41.3939846)
30248584,41.3945726,2.1471403,3,traffic_signals,,,,POINT (2.1471403 41.3945726)
30248585,41.3947852,2.1474865,3,,,,,POINT (2.1474865 41.3947852)
30248586,41.3959438,2.1493362,4,,,,,POINT (2.1493362 41.3959438)
30248590,41.3975866,2.1519058,4,,,,,POINT (2.1519058 41.3975866)
30248591,41.3981752,2.1528063,3,,,,,POINT (2.1528063 41.3981752)
30248592,41.3984728,2.1532431,5,,,,,POINT (2.1532431 41.3984728)
30248593,41.3986995,2.1536097,3,,,,,POINT (2.1536097 41.3986995)
30248594,41.398785,2.1537466,3,,,,,POINT (2.1537466 41.398785)
30248595,41.3990059,2.1540753,4,crossing,,,,POINT (2.1540753 41.3990059)
30251173,41.3762695,2.1237359,3,,,,,POINT (2.1237359 41.3762695)
30251175,41.3768813,2.1247162,4,,,,,POINT (2.1247162 41.3768813)
30251176,41.3772076,2.1252504,4,,,,,POINT (2.1252504 41.3772076)
30251177,41.3775004,2.1257574,3,,,,,POINT (2.1257574 41.3775004)
30251178,41.3777728,2.1262291,3,,,,,POINT (2.1262291 41.3777728)
30251179,41.3781905,2.1269557,3,,,,,POINT (2.1269557 41.3781905)
30251181,41.3788161,2.1280673,3,,,,,POINT (2.1280673 41.3788161)
30251184,41.3798397,2.1299338,3,,,,,POINT (2.1299338 41.3798397)
30251188,41.3806635,2.1317526,3,,,,,POINT (2.1317526 41.3806635)
30251189,41.3808474,2.132378,4,,,,,POINT (2.132378 41.3808474)
30251190,41.3811652,2.1335455,4,,,,,POINT (2.1335455 41.3811652)
30251191,41.3813587,2.1342867,3,,,,,POINT (2.1342867 41.3813587)
30251200,41.3832245,2.1390586,4,,,,,POINT (2.1390586 41.3832245)
30251207,41.3856394,2.1426431,5,,,,,POINT (2.1426431 41.3856394)
30251592,41.3346439,2.1099482,3,,,,,POINT (2.1099482 41.3346439)
30251593,41.3327653,2.1095662,3,,,,,POINT (2.1095662 41.3327653)
30251622,41.3347887,2.1086034,3,,,,,POINT (2.1086034 41.3347887)
30251623,41.3329225,2.1081995,3,,,,,POINT (2.1081995 41.3329225)
30251635,41.3326463,2.1106336,3,,,,,POINT (2.1106336 41.3326463)
30251717,41.3273024,2.1126002,4,,,,,POINT (2.1126002 41.3273024)
30251870,41.3454322,2.1421096,3,,,,,POINT (2.1421096 41.3454322)
30251873,41.3429455,2.140562,4,,,,,POINT (2.140562 41.3429455)
30251877,41.345992,2.144407,3,,,,,POINT (2.144407 41.345992)
30252066,41.3740681,2.1728463,3,,,,,POINT (2.1728463 41.3740681)
30252067,41.3731586,2.1723496,3,,,,,POINT (2.1723496 41.3731586)
30252069,41.3738316,2.1736469,4,,,,,POINT (2.1736469 41.3738316)
30252070,41.3729199,2.1731613,4,,,,,POINT (2.1731613 41.3729199)
30252077,41.3735057,2.171155,1,,,,,POINT (2.171155 41.3735057)
30252078,41.3723441,2.1748425,3,,,,,POINT (2.1748425 41.3723441)
30252163,41.3809717,2.1803575,3,,,,,POINT (2.1803575 41.3809717)
30252167,41.380057,2.179674,3,,,,,POINT (2.179674 41.380057)
30252169,41.3797412,2.179483,3,,,,,POINT (2.179483 41.3797412)
30252170,41.3794328,2.1793058,3,,,,,POINT (2.1793058 41.3794328)
30252171,41.3790953,2.1790621,3,,,,,POINT (2.1790621 41.3790953)
30252172,41.3786205,2.178735,3,,,,,POINT (2.178735 41.3786205)
30252173,41.3782463,2.1785064,3,,,,,POINT (2.1785064 41.3782463)
30252176,41.3775085,2.1780695,3,,,,,POINT (2.1780695 41.3775085)
30252209,41.3822399,2.1736612,1,,,,,POINT (2.1736612 41.3822399)
30253202,41.4007494,2.1881955,4,,,,,POINT (2.1881955 41.4007494)
30253203,41.3999164,2.1893218,4,,,,,POINT (2.1893218 41.3999164)
30253204,41.3990576,2.1904602,4,,,,,POINT (2.1904602 41.3990576)
30253205,41.3982278,2.1915738,4,,,,,POINT (2.1915738 41.3982278)
30253206,41.397373,2.1927097,4,,,,,POINT (2.1927097 41.397373)
30253208,41.3956882,2.194964,4,,,,,POINT (2.194964 41.3956882)
30253210,41.3939657,2.1972794,4,,,,,POINT (2.1972794 41.3939657)
30253211,41.3928643,2.1987755,4,,,,,POINT (2.1987755 41.3928643)
30253212,41.3927436,2.1989327,4,,,,,POINT (2.1989327 41.3927436)
30253278,41.3901579,2.200159,3,,,,,POINT (2.200159 41.3901579)
30253296,41.3921771,2.2038808,3,,,,,POINT (2.2038808 41.3921771)
30253297,41.3923769,2.2041016,3,,,,,POINT (2.2041016 41.3923769)
30253310,41.3946919,2.2058689,3,,,,,POINT (2.2058689 41.3946919)
30253314,41.3952495,2.2065618,4,,,,,POINT (2.2065618 41.3952495)
30253315,41.3953397,2.206707,4,,,,,POINT (2.206707 41.3953397)
30253333,41.3986121,2.2093499,3,,,,,POINT (2.2093499 41.3986121)
30253348,41.4011676,2.2123941,3,,,,,POINT (2.2123941 41.4011676)
30253367,41.4037082,2.2158969,3,,,,,POINT (2.2158969 41.4037082)
30253375,41.3914514,2.184583,4,,,,,POINT (2.184583 41.3914514)
30253376,41.392284,2.1857327,4,,,,,POINT (2.1857327 41.392284)
30253377,41.3940108,2.1880305,4,,,,,POINT (2.1880305 41.3940108)
30253380,41.3965463,2.1915546,4,,,,,POINT (2.1915546 41.3965463)
30253381,41.3981594,2.1937972,4,,,,,POINT (2.1937972 41.3981594)
30253388,41.4041542,2.2017777,4,,,,,POINT (2.2017777 41.4041542)
30253389,41.4049864,2.202844,4,,,,,POINT (2.202844 41.4049864)
30253390,41.4058246,2.2039274,4,,,,,POINT (2.2039274 41.4058246)
30253391,41.4066888,2.2051108,4,,,,,POINT (2.2051108 41.4066888)
30253392,41.4075407,2.2062574,4,,,,,POINT (2.2062574 41.4075407)
30253394,41.414221,2.2064481,3,,,,,POINT (2.2064481 41.414221)
30253395,41.413507,2.2073902,4,,,,,POINT (2.2073902 41.413507)
30253397,41.4117996,2.2096577,4,,,,,POINT (2.2096577 41.4117996)
30253398,41.4109392,2.2107802,4,,,,,POINT (2.2107802 41.4109392)
30253399,41.4131513,2.2056009,3,,,,,POINT (2.2056009 41.4131513)
30253400,41.4118008,2.2073648,4,,,,,POINT (2.2073648 41.4118008)
30253401,41.410947,2.208521,4,,,,,POINT (2.208521 41.410947)
30253402,41.4100927,2.2096429,3,,,,,POINT (2.2096429 41.4100927)
30253432,41.4166227,2.1851159,3,,,,,POINT (2.1851159 41.4166227)
30253435,41.4154312,2.1844203,4,,,,,POINT (2.1844203 41.4154312)
30253436,41.4148407,2.1840419,3,,,,,POINT (2.1840419 41.4148407)
30253438,41.413902,2.1834472,4,,,,,POINT (2.1834472 41.413902)
30253439,41.4128895,2.1828509,3,,,,,POINT (2.1828509 41.4128895)
30253440,41.4168757,2.1847804,3,,,,,POINT (2.1847804 41.4168757)
30253444,41.4157053,2.1840587,4,,,,,POINT (2.1840587 41.4157053)
30253446,41.4150043,2.1836082,4,,,,,POINT (2.1836082 41.4150043)
30253448,41.4140949,2.1830654,4,,,,,POINT (2.1830654 41.4140949)
30253449,41.41306,2.1824307,4,,,,,POINT (2.1824307 41.41306)
30253450,41.4124416,2.1820529,3,,,,,POINT (2.1820529 41.4124416)
30253451,41.4119789,2.1817806,3,,,,,POINT (2.1817806 41.4119789)
30253456,41.4114606,2.1826031,4,,,,,POINT (2.1826031 41.4114606)
30253457,41.4109494,2.1834228,3,,,,,POINT (2.1834228 41.4109494)
30253494,41.3967169,2.1618462,4,,,,,POINT (2.1618462 41.3967169)
30253568,41.4035224,2.170901,4,,,,,POINT (2.170901 41.4035224)
30253569,41.4053459,2.1733352,4,,,,,POINT (2.1733352 41.4053459)
30253571,41.406986,2.1755097,4,,,,,POINT (2.1755097 41.406986)
30253572,41.407794,2.1766174,4,,,,,POINT (2.1766174 41.407794)
30253573,41.4086016,2.1777194,4,,,,,POINT (2.1777194 41.4086016)
30253574,41.4094433,2.1788566,4,,,,,POINT (2.1788566 41.4094433)
30253579,41.4118538,2.1796708,3,,,,,POINT (2.1796708 41.4118538)
30253584,41.4108801,2.1809158,4,,,,,POINT (2.1809158 41.4108801)
30253589,41.4100066,2.1820559,4,,,,,POINT (2.1820559 41.4100066)
30253725,41.412912,2.1766181,3,,,,,POINT (2.1766181 41.412912)
30253727,41.4120801,2.1777352,4,,,,,POINT (2.1777352 41.4120801)
30253728,41.4112222,2.1788818,4,,,,,POINT (2.1788818 41.4112222)
30253730,41.410293,2.1800942,4,,,,,POINT (2.1800942 41.410293)
30253733,41.4069142,2.1845323,4,,,,,POINT (2.1845323 41.4069142)
30253734,41.4060507,2.1856735,4,,,,,POINT (2.1856735 41.4060507)
30253862,41.4026732,2.1811674,4,,,,,POINT (2.1811674 41.4026732)
30253863,41.4034888,2.1822598,4,,,,,POINT (2.1822598 41.4034888)
30253864,41.4043204,2.1833746,3,,,,,POINT (2.1833746 41.4043204)
30253865,41.4051819,2.1845192,3,,,,,POINT (2.1845192 41.4051819)
30253934,41.4070167,2.1878342,3,,,,,POINT (2.1878342 41.4070167)
30253977,41.4120331,2.1754414,3,,,,,POINT (2.1754414 41.4120331)
30253978,41.4111712,2.1765987,4,,,,,POINT (2.1765987 41.4111712)
30253982,41.4060356,2.183377,4,,,,,POINT (2.183377 41.4060356)
30253983,41.413763,2.1709467,4,,,,,POINT (2.1709467 41.413763)
30253989,41.4111982,2.1743376,4,,,,,POINT (2.1743376 41.4111982)
30253991,41.4094704,2.1765659,4,,,,,POINT (2.1765659 41.4094704)
30253992,41.4077603,2.178839,4,,,,,POINT (2.178839 41.4077603)
30254010,41.414314,2.1681757,4,,,,,POINT (2.1681757 41.414314)
30254011,41.4138899,2.1685326,3,,,,,POINT (2.1685326 41.4138899)
30254013,41.4131374,2.1695898,3,,,,,POINT (2.1695898 41.4131374)
30254014,41.4126959,2.1701707,4,,,,,POINT (2.1701707 41.4126959)
30254022,41.4118019,2.1713469,4,,,,,POINT (2.1713469 41.4118019)
30254023,41.4113616,2.1719263,4,,,,,POINT (2.1719263 41.4113616)
30254026,41.4095033,2.1743696,4,,,,,POINT (2.1743696 41.4095033)
30254029,41.4060634,2.1788725,4,,,,,POINT (2.1788725 41.4060634)
30254048,41.4119054,2.1690559,4,,,,,POINT (2.1690559 41.4119054)
30254049,41.4114485,2.1696507,4,,,,,POINT (2.1696507 41.4114485)
30254050,41.4109786,2.1702421,4,,,,,POINT (2.1702421 41.4109786)
30254051,41.4105254,2.1708318,4,,,,,POINT (2.1708318 41.4105254)
30254052,41.4099716,2.1715523,4,,,,,POINT (2.1715523 41.4099716)
30254053,41.409531,2.1721309,4,,,,,POINT (2.1721309 41.409531)
30254054,41.4086637,2.1732758,4,,,,,POINT (2.1732758 41.4086637)
30254056,41.4061102,2.1766522,4,,,,,POINT (2.1766522 41.4061102)
30254057,41.403536,2.179997,4,,,,,POINT (2.179997 41.403536)
30254078,41.4114636,2.1673993,3,,,,,POINT (2.1673993 41.4114636)
30254079,41.411201,2.1677521,3,,,,,POINT (2.1677521 41.411201)
30254080,41.4106582,2.1685289,4,,,,,POINT (2.1685289 41.4106582)
30254081,41.410289,2.1690322,3,,,,,POINT (2.1690322 41.410289)
30254082,41.4092064,2.1703832,4,,,,,POINT (2.1703832 41.4092064)
30254083,41.4087147,2.1710223,4,,,,,POINT (2.1710223 41.4087147)
30254084,41.4078267,2.1721676,4,,,,,POINT (2.1721676 41.4078267)
30254085,41.4070307,2.1732577,4,,,,,POINT (2.1732577 41.4070307)
30254087,41.4027258,2.1789338,4,,,,,POINT (2.1789338 41.4027258)
30254089,41.4009902,2.1811988,4,,,,,POINT (2.1811988 41.4009902)
30254192,41.4052127,2.1686543,4,,,,,POINT (2.1686543 41.4052127)
30254193,41.4043541,2.1697872,4,,,,,POINT (2.1697872 41.4043541)
30254194,41.4026555,2.172042,4,,,,,POINT (2.172042 41.4026555)
30254197,41.4001072,2.175429,4,,,,,POINT (2.175429 41.4001072)
30254198,41.3992597,2.1765752,4,,,,,POINT (2.1765752 41.3992597)
30254220,41.3976222,2.1607972,4,,,,,POINT (2.1607972 41.3976222)
30254222,41.3968819,2.1616176,3,,,,,POINT (2.1616176 41.3968819)
30254224,41.3932959,2.1663556,4,,,,,POINT (2.1663556 41.3932959)
30254225,41.390627,2.1698688,4,,,,,POINT (2.1698688 41.390627)
30254227,41.3941391,2.1652454,4,,,,,POINT (2.1652454 41.3941391)
30254228,41.3884717,2.1727801,4,,,,,POINT (2.1727801 41.3884717)
30254230,41.3823059,2.1809058,4,,,,,POINT (2.1809058 41.3823059)
30254231,41.3830167,2.1799748,3,,,,,POINT (2.1799748 41.3830167)
30254242,41.381101,2.1800189,4,,,,,POINT (2.1800189 41.381101)
30254244,41.3806515,2.179621,3,,,,,POINT (2.179621 41.3806515)
30254245,41.3802477,2.1792384,3,,,,,POINT (2.1792384 41.3802477)
30254246,41.3823156,2.1786726,2,,,,,POINT (2.1786726 41.3823156)
30254247,41.3819703,2.1782481,4,,,,,POINT (2.1782481 41.3819703)
30254248,41.381644,2.1780945,3,,,,,POINT (2.1780945 41.381644)
30254251,41.3813814,2.1784999,3,,,,,POINT (2.1784999 41.3813814)
30254253,41.3798181,2.1778752,3,,,,,POINT (2.1778752 41.3798181)
30254255,41.3794896,2.1774964,3,,,,,POINT (2.1774964 41.3794896)
30254257,41.3791552,2.1770936,3,,,,,POINT (2.1770936 41.3791552)
30254285,41.3787681,2.176801,4,,,,,POINT (2.176801 41.3787681)
30254286,41.3780874,2.1775754,3,,,,,POINT (2.1775754 41.3780874)
30254288,41.3801523,2.1778818,3,,,,,POINT (2.1778818 41.3801523)
30254326,41.3983927,2.1618256,3,,,,,POINT (2.1618256 41.3983927)
30254348,41.3973139,2.1633255,4,,,,,POINT (2.1633255 41.3973139)
30254350,41.391447,2.1710855,4,,,,,POINT (2.1710855 41.391447)
30254369,41.3988296,2.1587547,4,,,,,POINT (2.1587547 41.3988296)
30254370,41.399093,2.1591747,3,,,,,POINT (2.1591747 41.399093)
30254379,41.4011052,2.1598326,4,,,,,POINT (2.1598326 41.4011052)
30254380,41.4007597,2.1593919,3,,,,,POINT (2.1593919 41.4007597)
30254381,41.4005777,2.1591419,3,,,,,POINT (2.1591419 41.4005777)
30254390,41.4001273,2.1580172,3,,,,,POINT (2.1580172 41.4001273)
30254393,41.3984135,2.1599252,4,,,,,POINT (2.1599252 41.3984135)
30254436,41.4031265,2.1553811,3,,,,,POINT (2.1553811 41.4031265)
30254437,41.4033995,2.1557877,3,,,,,POINT (2.1557877 41.4033995)
30254466,41.4045144,2.1530104,3,,,,,POINT (2.1530104 41.4045144)
30254467,41.4037039,2.1539131,3,,,,,POINT (2.1539131 41.4037039)
30254468,41.4033443,2.1543,3,,,,,POINT (2.1543 41.4033443)
30254509,41.407465,2.1564115,4,,,,,POINT (2.1564115 41.407465)
30254511,41.4067348,2.1570965,4,,,,,POINT (2.1570965 41.4067348)
30254512,41.4061634,2.1576193,3,,,,,POINT (2.1576193 41.4061634)
30254514,41.4085564,2.1563348,4,,,,,POINT (2.1563348 41.4085564)
30254515,41.4078078,2.1570731,4,,,,,POINT (2.1570731 41.4078078)
30254517,41.4071505,2.1577347,4,,,,,POINT (2.1577347 41.4071505)
30254518,41.4065679,2.1583255,3,,,,,POINT (2.1583255 41.4065679)
30254563,41.4108055,2.1484662,3,,,,,POINT (2.1484662 41.4108055)
30254568,41.4144895,2.1467176,4,,,,,POINT (2.1467176 41.4144895)
30254569,41.4140721,2.1471532,3,,,,,POINT (2.1471532 41.4140721)
30254573,41.4173239,2.1424896,1,turning_circle,,,,POINT (2.1424896 41.4173239)
30254584,41.4147476,2.1449715,3,,,,,POINT (2.1449715 41.4147476)
30254592,41.4237371,2.1493685,3,,,,,POINT (2.1493685 41.4237371)
30254593,41.4235651,2.1499989,4,,,,,POINT (2.1499989 41.4235651)
30254594,41.4233653,2.150691,3,,,,,POINT (2.150691 41.4233653)
30254596,41.4230797,2.1516938,4,,,,,POINT (2.1516938 41.4230797)
30254599,41.4242626,2.154338,3,,,,,POINT (2.154338 41.4242626)
30254600,41.4235919,2.1547989,3,,,,,POINT (2.1547989 41.4235919)
30254601,41.4271488,2.1558394,3,,,,,POINT (2.1558394 41.4271488)
30254603,41.426106,2.1565731,3,,,,,POINT (2.1565731 41.426106)
30254604,41.4256452,2.1568739,3,,,,,POINT (2.1568739 41.4256452)
30254605,41.4249623,2.15733,3,,,,,POINT (2.15733 41.4249623)
30254606,41.4254018,2.1562463,3,,,,,POINT (2.1562463 41.4254018)
30254608,41.4322537,2.1562513,3,,,,,POINT (2.1562513 41.4322537)
30254610,41.4318508,2.1580418,4,,,,,POINT (2.1580418 41.4318508)
30254613,41.4315228,2.1579037,4,,,,,POINT (2.1579037 41.4315228)
30254614,41.4312545,2.1590922,3,,,,,POINT (2.1590922 41.4312545)
30254627,41.4365623,2.1632541,3,,,,,POINT (2.1632541 41.4365623)
30254629,41.4358997,2.1627978,4,,,,,POINT (2.1627978 41.4358997)
30254630,41.4352508,2.1623436,4,,,,,POINT (2.1623436 41.4352508)
30254631,41.434614,2.1619109,4,,,,,POINT (2.1619109 41.434614)
30254632,41.4339627,2.1614672,3,,,,,POINT (2.1614672 41.4339627)
30254633,41.4332086,2.1609677,3,,,,,POINT (2.1609677 41.4332086)
30254635,41.4318181,2.1600229,3,,,,,POINT (2.1600229 41.4318181)
30254638,41.4315612,2.1605224,3,,,,,POINT (2.1605224 41.4315612)
30254644,41.4339596,2.1597195,3,,,,,POINT (2.1597195 41.4339596)
30254671,41.4255004,2.1781659,4,,,,,POINT (2.1781659 41.4255004)
30254672,41.4255305,2.1791055,3,,,,,POINT (2.1791055 41.4255305)
30254783,41.4194662,2.2106756,3,,,,,POINT (2.2106756 41.4194662)
30254784,41.4185695,2.2118199,3,,,,,POINT (2.2118199 41.4185695)
30254785,41.4177241,2.2129751,3,,,,,POINT (2.2129751 41.4177241)
30254803,41.4191864,2.2148873,4,,,,,POINT (2.2148873 41.4191864)
30264187,41.3715947,2.1469,3,,,,,POINT (2.1469 41.3715947)
30264201,41.3709177,2.1481482,4,,,,,POINT (2.1481482 41.3709177)
30264232,41.3721244,2.1477019,3,,,,,POINT (2.1477019 41.3721244)
30264234,41.3715103,2.1485196,3,,,,,POINT (2.1485196 41.3715103)
